case_id,pressure_mpa,inner_radius_mm,cylindrical_length_mm,boss_radius_mm,dome_shape,dome_radius_factor,helical_angle_min_deg,helical_angle_max_deg,transition_angle_max_deg,hoop_angle_deg,helical_pairs,transition_pairs,hoop_pairs,total_thickness_mm,layer_count,python_fiber_stress_ratio_max,calculix_fiber_stress_ratio_max,fiber_correction_ratio_calculix_over_python,python_fiber_proxy_pressure_mpa,calculix_fiber_proxy_pressure_mpa,python_raw_max_combined,calculix_raw_max_combined,python_raw_critical_zone,calculix_raw_critical_zone,calculix_fiber_proxy_zone,calculix_fiber_proxy_ply,calculix_fiber_proxy_ply_name,calculix_fiber_proxy_angle_deg,calculix_fiber_proxy_sigma_11_mpa,calculix_fiber_proxy_tau_12_mpa,calculix_max_matrix_tension_hashin,calculix_max_matrix_compression_hashin,calculix_max_matrix_stress_ratio_abs,calculix_max_shear_ratio_abs,criterion_interpretation
11l_0196,70.0,93.82,332.38,32.28,isotensoid_like,1.114,17.48,17.48,38.71,89.19,4,1,3,17.240000000000002,16,0.31719083176849,0.7454918051725286,2.350294303955939,220.6873370510637,93.89774577575666,0.7449073980761838,197.75612885093054,cylinder,left_dome,left_dome,16,hoop_3_minus,-89.19,1490.983610345057,75.68474682930838,197.75612885093054,0.7099625859976222,12.651750092316753,7.003117538054444,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0197,70.0,79.93,484.73,23.53,variable_contour,1.071,12.32,12.32,36.7,87.15,4,2,3,23.507999999999992,18,0.2410056036922426,0.7338172042467892,3.0448138674146894,290.44967804727077,95.39160378755359,0.4054709410195262,256.2874920671937,cylinder,left_dome,left_dome,15,hoop_2_plus,87.15,1467.6344084935783,2.290097138799649,256.2874920671937,0.473386595433024,15.299131649509288,5.636434080637763,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0198,70.0,85.35,404.72,25.04,hemispherical,1.041,21.8,21.8,35.4,86.52,5,2,2,21.025999999999993,18,0.3166824131006054,0.3483282586546503,1.09992928007654,221.0416401549966,200.95986547391044,0.5337628582561175,37.16349341252822,cylinder,right_dome,cylinder,16,hoop_1_minus,-86.52,696.6565173093005,-39.775195840016124,37.16349341252822,0.4440575136539144,5.768415283517027,2.254002527278519,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0199,70.0,87.48,391.86,26.69,isotensoid_like,1.088,16.95,16.95,50.75,88.22,4,2,2,11.568000000000001,16,0.5752775186344,0.6487491977222855,1.1277151925948599,121.68040247108344,107.8999407564052,1.3138730243837735,261.89046036722226,cylinder,boss,junction,14,hoop_1_minus,-88.22,1297.4983954445709,9.83828248822146,261.89046036722226,9.214873132669789,15.790362584247587,6.324315182442364,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0200,70.0,85.87,405.06,27.69,variable_contour,1.063,25.25,25.25,37.2,88.84,4,1,2,18.418000000000003,14,0.3343625075596887,0.40648657204693645,1.2157061956905335,209.35361596277045,172.20741056095008,0.530827378602642,91.59266442293406,cylinder,cylinder,cylinder,12,hoop_1_minus,-88.84,812.9731440938729,-12.421628994123632,91.59266442293406,0.05461672716194464,8.858498803434324,3.6221077230460765,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0201,70.0,91.08,353.83,32.47,hemispherical,1.087,24.25,24.25,50.67,87.73,5,2,3,26.012000000000008,20,0.2309093448931096,0.3233299110457856,1.4002461060874711,303.14927285599356,216.4971368519244,0.4071875222717239,34.2415224269992,cylinder,left_dome,left_dome,12,transition_1_minus,-87.43744126687687,646.6598220915713,-59.95173004028539,34.2415224269992,1.7532569063077215,5.85066266673393,2.8130039222329715,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0202,70.0,80.35,486.22,23.69,isotensoid_like,1.115,15.03,15.03,43.45,87.98,4,2,3,18.908,18,0.26744466303029824,0.8121295399008722,3.0366264583446476,261.7363876581446,86.19314599558112,0.5273839759312099,117.19614146460084,cylinder,left_dome,left_dome,16,hoop_2_minus,-87.98,1624.2590798017445,10.72930521574091,117.19614146460084,0.9456192776330122,10.510920482245808,3.2715370981480922,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0203,70.0,91.98,353.52,29.18,variable_contour,1.141,15.37,15.37,38.33,87.27,4,2,3,17.708,18,0.3274261523339665,0.7823944286178812,2.389529434471864,213.78866501965229,89.46893975671159,0.6357692842922127,152.9099139575948,cylinder,left_dome,left_dome,9,transition_1_plus,87.43744126687687,1564.7888572357624,-114.41388732834926,152.9099139575948,6.165362394827885,12.364718882192795,4.831035548266376,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0204,70.0,91.17,359.87,30.26,hemispherical,1.129,25.04,25.04,37.17,89.2,5,1,2,19.382,16,0.364935136766604,0.3691706038563093,1.011606081911521,191.81490886356835,189.61423057196018,0.6117899341145137,108.35763721615605,cylinder,junction,cylinder,13,hoop_1_plus,89.2,738.3412077126186,1.6113331731091691,108.35763721615605,0.012856783968684504,9.607241135305744,4.05131933595443,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0205,70.0,84.7,433.29,25.88,isotensoid_like,1.148,14.87,14.87,38.52,88.54,4,2,2,19.987999999999996,16,0.3470680305197609,0.811380358778139,2.33781359107906,201.68956470917144,86.27273170059637,0.6454791141943481,262.6278627192658,cylinder,boss,left_dome,14,hoop_1_minus,-88.54,1622.760717556278,55.5179051586245,262.6278627192658,2.2047449356748268,15.078200289536337,6.3688819926450835,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0206,70.0,91.81,346.01,27.17,variable_contour,1.086,12.37,12.37,32.14,86.6,4,2,2,17.504000000000005,16,0.5413945775473582,0.8623078390858391,1.5927530027956536,129.29571684503395,81.17750625369393,1.3517653486924028,255.8137089134043,cylinder,junction,left_dome,14,hoop_1_minus,-86.6,1724.6156781716782,-132.3476412307164,255.8137089134043,3.0802035522166533,15.221204863576483,5.079850614633458,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0207,70.0,87.02,373.62,25.28,hemispherical,1.017,12.61,12.61,35.24,88.19,5,2,3,20.531999999999996,20,0.38185577163881096,0.7005893481846381,1.8346962393102448,183.31528602954174,99.91587822650098,0.7634671189876611,145.55057242891138,cylinder,left_dome,left_dome,17,hoop_2_plus,88.19,1401.1786963692762,79.88366219535385,145.55057242891138,0.21290657274152214,11.540696750903617,4.151525468871098,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0208,70.0,77.91,503.25,23.27,isotensoid_like,1.029,21.76,21.76,41.75,88.98,4,1,3,13.054000000000002,16,0.4194353536652177,0.5779583277397083,1.3779437586489658,166.8910343115048,121.11599857684806,0.7380478163238845,166.14365406305774,cylinder,junction,junction,11,hoop_1_plus,88.98,1155.9166554794167,5.74835462191318,166.14365406305774,0.8709725658543183,11.62460879808445,5.7292540647898536,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0209,70.0,78.7,508.43,25.27,variable_contour,1.101,20.69,20.69,38.88,88.15,4,2,3,19.618000000000002,18,0.33390862162254986,0.4569058598667227,1.3683559820842508,209.63819280811492,153.20442600674605,0.5988717782241247,61.84778117963626,cylinder,junction,junction,14,hoop_1_minus,-88.15,913.8117197334454,6.707221872346018,61.84778117963626,9.856715967067135,7.188550339859478,3.192306086601697,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0210,70.0,86.95,386.15,25.91,hemispherical,1.042,22.06,22.06,40.57,89.32,5,2,2,17.062,18,0.47967937062839616,0.5281637257321207,1.1010765900568298,145.93081188440027,132.5346603517094,0.920984236074405,63.098918461401894,cylinder,junction,junction,16,hoop_1_minus,-89.32,1056.3274514642414,-6.852203190942611,63.098918461401894,0.1342158907777578,7.775696536588377,3.25735205602169,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0211,70.0,94.2,330.99,32.81,isotensoid_like,1.127,22.21,22.21,53.39,88.3,4,2,2,13.415999999999997,16,0.49693018860093785,0.5464663731296178,1.0996843936331269,140.8648570880322,128.09571355527217,0.9265553339286501,179.60710379339739,cylinder,junction,cylinder,13,hoop_1_plus,88.3,1092.9327462592355,4.068888596085044,179.60710379339739,19.476838110778836,13.307407068494088,4.951261366815341,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0212,70.0,81.7,462.6,26.69,variable_contour,1.084,15.42,15.42,44.26,88.71,4,1,2,13.302,14,0.36535164305113565,0.6705356305725645,1.8353157658544166,191.59623702637242,104.39415417824645,0.8084382869375358,651.8458412818892,cylinder,boss,left_dome,14,hoop_2_minus,-88.71,1341.071261145129,14.104257409231215,651.8458412818892,0.20592860135936114,23.6433963590555,10.199068690451714,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0213,70.0,80.86,449.6,23.42,hemispherical,1.012,21.3,21.3,32.58,89.11,5,2,3,14.639999999999995,20,0.43526919931513564,0.5763173154398967,1.3240480060309574,160.820016923182,121.46086561110829,0.7870913104242121,125.97995473075093,cylinder,right_dome,cylinder,16,hoop_1_minus,-89.11,1152.6346308797933,-19.14545230956286,125.97995473075093,0.13077601253738716,10.768313971215367,3.5584484063300237,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0214,70.0,81.21,474.48,24.08,isotensoid_like,1.117,13.44,13.44,30.53,86.95,4,2,3,21.064000000000007,18,0.2747561099442566,0.7517667303021318,2.7361237952257103,254.77140440735542,93.11399025581686,0.4533924914132559,282.67640668317193,cylinder,left_dome,left_dome,15,hoop_2_plus,86.95,1503.5334606042636,46.49726897857847,282.67640668317193,0.9534900638138394,15.823271501913071,6.342363726558185,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0215,70.0,80.29,473.44,26.18,variable_contour,1.046,19.12,19.12,45.64,87.78,4,2,3,15.558000000000003,18,0.34088264815824,0.4801305283254838,1.4084921333473215,205.34926133144077,145.79368707116768,0.5961169891858489,104.9971742069384,cylinder,boss,left_dome,18,hoop_3_minus,-87.78,960.2610566509676,10.16932396275935,104.9971742069384,10.342501708766392,8.802256820061784,5.271437754948389,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0216,70.0,82.07,447.55,25.34,hemispherical,1.043,22.85,22.85,33.65,88.72,5,1,2,16.208,16,0.32336093674341815,0.43831843316974595,1.3555082985102334,216.47636447671448,159.7012461780072,0.6138778300843125,74.45160591789451,cylinder,left_dome,cylinder,14,hoop_1_minus,-88.72,876.6368663394919,-14.967467531863985,74.45160591789451,0.06337658285420575,8.306972997043328,2.7644197856476382,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0217,70.0,88.0,379.66,29.64,isotensoid_like,1.059,21.05,21.05,36.3,86.69,4,2,2,10.511999999999997,16,0.6858662888765413,0.7654118618196725,1.1159782514948036,102.0607094054163,91.4540308188896,1.8467481362611027,516.09437578317,cylinder,junction,junction,15,hoop_2_plus,86.69,1530.823723639345,3.5141223621924267,516.09437578317,0.09296814834525727,21.201774142695452,8.256448907832036,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0218,70.0,80.7,467.52,25.49,variable_contour,1.046,23.21,23.21,30.74,87.81,4,2,2,12.151999999999997,16,0.5511532619065426,0.6455116753974645,1.17120176911322,127.00641516273869,108.44110597519172,1.0726476431929246,165.30205198169637,cylinder,junction,junction,15,hoop_2_plus,87.81,1291.023350794929,5.0546018834594495,165.30205198169637,0.0,12.588623273177793,3.645985980935781,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0219,70.0,94.02,330.68,29.45,hemispherical,1.116,19.64,19.64,32.32,88.6,5,2,3,17.632,20,0.368248327077564,0.4361919076768965,1.1845047909342479,190.0891188169768,160.47982268357808,0.6257842530254129,68.10688847256704,cylinder,left_dome,left_dome,19,hoop_3_plus,88.6,872.3838153537929,-15.802754386438567,68.10688847256704,3.1599180966262126,7.837447815898759,3.617516288841231,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0220,70.0,79.43,468.98,23.26,isotensoid_like,1.01,15.69,15.69,40.53,87.81,4,1,3,19.771999999999995,16,0.23143364073106806,0.46096624499432415,1.991785824818696,302.46251054461794,151.85493679881463,0.6232012290990444,75.86330057975596,cylinder,left_dome,left_dome,10,transition_1_minus,-87.43744126687687,921.9324899886483,61.90683986162741,75.86330057975596,0.8970551101353264,8.70948708427796,2.9282931444184945,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0221,70.0,88.9,362.06,26.34,variable_contour,1.036,23.56,23.56,46.91,86.8,4,2,3,22.603999999999996,18,0.22976302896817105,0.312166857053757,1.3586470306195404,304.66172175026935,224.23905170671458,0.5313374644018305,73.90925612457292,cylinder,cylinder,boss,7,helical_4_plus,87.43744126687687,624.3337141075141,-35.65456170421898,73.90925612457292,0.4836226487867037,7.767693513791167,3.6840458195277037,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0222,70.0,91.86,318.44,30.52,hemispherical,1.013,23.62,23.62,47.54,86.57,5,2,2,17.878000000000004,18,0.5722422292557735,0.6080521549327719,1.0625782646687414,122.3258201182358,115.12170367645423,1.342293286899804,179.95584320664048,cylinder,right_dome,cylinder,16,hoop_1_minus,-86.57,1216.1043098655437,-48.162486831767005,179.95584320664048,0.22677812322074714,13.004019904072438,5.201738541588029,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0223,70.0,82.56,436.95,24.5,isotensoid_like,1.032,25.31,25.31,39.81,88.79,4,2,2,19.843999999999998,16,0.3240734555925281,0.3927805075822769,1.2120107364675285,216.00041222757255,178.2165831774045,0.5339196632132763,44.04031312765302,cylinder,cylinder,cylinder,14,hoop_1_minus,-88.79,785.5610151645537,-7.085787314551941,44.04031312765302,0.0,6.220288106242942,2.3126454555304456,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0224,70.0,92.04,338.6,26.4,variable_contour,1.064,20.42,20.42,42.0,89.15,4,1,2,13.462000000000002,14,0.4383238064250665,0.4747546531979864,1.0831140043933432,159.6992884573492,147.44457906515342,0.8100152562810986,131.29025658673447,cylinder,cylinder,cylinder,12,hoop_1_minus,-89.15,949.5093063959728,-10.513273478332483,131.29025658673447,0.01678727916653575,9.963400674600882,5.658701611041255,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0225,70.0,85.32,412.22,28.71,hemispherical,1.065,14.04,14.04,33.85,88.02,5,2,3,15.347999999999999,20,0.47533845678500214,0.7507885740458514,1.579482079198647,147.2634898372242,93.2353027467957,0.9412754239787756,519.0416694395374,cylinder,left_dome,left_dome,20,hoop_3_minus,-88.02,1501.5771480917028,36.604727150447914,519.0416694395374,1.3197090204837252,21.617190846978236,8.320793133354545,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0226,70.0,87.85,382.62,29.49,isotensoid_like,1.064,21.65,21.65,46.28,89.37,4,2,3,21.022,18,0.2476209619311557,0.38973062067557007,1.5738999543339312,282.69012225007674,179.61123988323018,0.5541806146042093,55.71356548983426,cylinder,right_dome,left_dome,14,hoop_1_minus,-89.37,779.4612413511402,-346.1652179569677,55.71356548983426,14.550171277979452,7.358631149188792,4.327065224462096,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0227,70.0,87.77,359.52,26.14,variable_contour,1.01,23.35,23.35,32.78,86.68,4,2,3,15.928000000000004,18,0.3163751469823836,0.39077060804848773,1.2351495108756017,221.25631759531902,179.1332269066517,0.7519463897084186,68.39670860370451,cylinder,left_dome,junction,2,helical_1_minus,-23.35,781.5412160969755,-0.0807224348988953,68.39670860370451,0.0,8.268451803590597,2.2835408535214627,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0228,70.0,85.49,405.88,24.1,hemispherical,1.05,18.71,18.71,30.47,86.95,5,1,2,14.806000000000003,16,0.38830469830475306,0.48616118283695636,1.2520095300402536,180.270803586986,143.98516885186177,0.6813974765414653,153.36499291439048,cylinder,left_dome,junction,14,hoop_1_minus,-86.95,972.3223656739127,6.254466276460067,153.36499291439048,2.259326053707894,11.992106799170381,4.047913053448347,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0229,70.0,83.52,442.6,29.85,isotensoid_like,1.106,24.09,24.09,42.66,88.28,4,2,2,17.364000000000004,16,0.36005743386959416,0.4448635158092942,1.2355348729458955,194.41342801257827,157.35163148332416,0.605595069694908,115.63592860257606,cylinder,junction,junction,14,hoop_1_minus,-88.28,889.7270316185884,-0.4186294097451394,115.63592860257606,1.2636066747042287,9.627834516180611,4.805647592879106,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0230,70.0,89.87,361.12,30.67,variable_contour,1.065,17.08,17.08,45.25,88.7,4,2,2,17.648,16,0.3623783829187771,0.7027628552252868,1.939306780842948,193.16825533627286,99.6068581023109,0.6404602631617589,224.64073226502447,cylinder,boss,left_dome,16,hoop_2_minus,-88.7,1405.5257104505736,27.76092677688371,224.64073226502447,2.716747813588708,13.100031787835452,7.297390740411066,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0231,70.0,77.43,527.87,24.49,hemispherical,1.1,15.96,15.96,40.8,88.1,5,2,3,24.157999999999998,20,0.22027834710963068,0.7083430377709392,3.215672566393477,317.7797587393444,98.82217551016049,0.3832228298836466,213.8018491837719,cylinder,left_dome,left_dome,17,hoop_2_plus,88.1,1416.6860755418784,42.365941627972916,213.8018491837719,3.349097183394284,13.309615998410557,6.080638473224544,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0232,70.0,83.96,409.73,24.35,isotensoid_like,1.015,16.16,16.16,42.31,87.39,4,1,3,19.152,16,0.29127490907059894,0.46974082597264344,1.6127061114583958,240.32279410319364,149.01834400929127,0.5349515616210057,125.85616767897264,cylinder,boss,left_dome,16,hoop_3_minus,-87.39,939.4816519452869,13.401914476426189,125.85616767897264,0.33660004273907457,10.106040344995861,4.870740829102752,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0233,70.0,92.65,340.46,33.33,variable_contour,1.097,21.94,21.94,36.16,89.16,4,2,3,21.374000000000006,18,0.2469326379488805,0.5074532272359754,2.055026955736112,283.4781201118147,137.94374780367426,0.6239439637485581,76.39565183383834,cylinder,left_dome,left_dome,17,hoop_3_plus,89.16,1014.9064544719508,-41.7106870969006,76.39565183383834,1.0120235040923173,8.736761086555553,2.657347073749741,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0234,70.0,88.08,372.61,31.21,hemispherical,1.039,18.34,18.34,37.57,89.02,5,2,2,15.465999999999998,18,0.4463148392022122,0.6283035359225636,1.4077585613009331,156.83995657667356,111.41111898601073,0.8314042397596543,257.5614057039492,cylinder,boss,left_dome,18,hoop_2_minus,-89.02,1256.6070718451272,-0.3424425396601988,257.5614057039492,3.7372773233829166,14.842033477110146,6.329004362086138,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0235,70.0,81.27,462.94,27.4,isotensoid_like,1.058,20.96,20.96,36.42,89.36,4,2,2,12.911999999999997,16,0.45206690685999823,0.6209161865723701,1.3735050656222072,154.8443359550724,112.7366325983857,0.816254363922928,95.59437441949535,cylinder,left_dome,junction,14,hoop_1_minus,-89.36,1241.8323731447404,-6.869223289974675,95.59437441949535,15.797119870915292,9.379072191715897,3.976367651813761,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0236,70.0,91.28,306.95,30.69,variable_contour,1.001,20.97,20.97,35.2,86.7,4,1,2,14.486,14,0.4893129922007414,0.5611383192580034,1.1467881053683437,143.05771789374927,124.74642632241088,0.9097902865532815,182.6085861825017,cylinder,left_dome,junction,12,hoop_1_minus,-86.7,1122.2766385160069,1.824570963223238,182.6085861825017,5.643940626330172,13.156548651090207,4.583857432050591,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0237,70.0,91.9,350.26,32.52,hemispherical,1.112,14.27,14.27,47.97,86.98,5,2,3,22.470000000000002,20,0.25922400326660205,0.8504788994146293,3.280864768298266,270.03672159174107,82.30656874400982,0.5092281552114878,185.50347314774265,cylinder,left_dome,left_dome,18,hoop_2_minus,-86.98,1700.9577988292585,-10.150820065763543,185.50347314774265,0.9570761784944933,12.909211600468566,4.712528298967278,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0238,70.0,82.88,441.56,25.59,isotensoid_like,1.06,17.24,17.24,45.86,87.03,4,2,3,17.711999999999996,18,0.30690250778281786,0.5831368997452225,1.9000721237438838,228.0854610987281,120.04042280737781,0.539832088136762,172.43104686241492,cylinder,left_dome,left_dome,18,hoop_3_minus,-87.03,1166.273799490445,9.66494825491699,172.43104686241492,1.3042865305452374,11.682017498076878,6.021113456124388,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0239,70.0,87.12,406.12,29.87,variable_contour,1.156,16.18,16.18,53.02,87.7,4,2,3,16.926000000000002,18,0.3573873960386944,1.0235773328889186,2.864055487782495,195.86588888104237,68.38760272507577,0.6400448781142531,360.2754923400403,cylinder,left_dome,left_dome,17,hoop_3_plus,87.7,2047.1546657778374,-36.89624359176626,360.2754923400403,4.070530372917785,17.572447825035102,7.981661354296608,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0240,70.0,90.76,359.46,31.71,hemispherical,1.1,22.38,22.38,41.31,87.24,5,1,2,17.294000000000004,16,0.40016071602140585,0.43148146835878093,1.07827043256215,174.9297149804567,162.23176459062742,0.701074918136793,96.55292391398875,cylinder,left_dome,cylinder,14,hoop_1_minus,-87.24,862.9629367175619,-38.21204758639327,96.55292391398875,9.468107856423547,9.315641568819286,3.979923726145023,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0241,70.0,90.3,359.34,31.53,isotensoid_like,1.076,17.11,17.11,32.66,88.32,4,2,2,11.936000000000002,16,0.6018521128711753,0.6723906386889626,1.1172024228365314,116.30764186580714,104.10614897388675,1.433592395285572,468.05336079573885,cylinder,boss,left_dome,16,hoop_2_minus,-88.32,1344.7812773779253,35.888498122594655,468.05336079573885,2.9865336033360212,19.759670937179227,8.91187787981723,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0242,70.0,93.45,329.25,27.76,variable_contour,1.081,16.26,16.26,37.61,87.89,4,2,2,18.588,16,0.4023999248609233,0.6736314621516412,1.6740347612750186,173.95629490784142,103.91438632692946,0.7511724555088073,150.44072173157213,cylinder,left_dome,left_dome,15,hoop_2_plus,87.89,1347.2629243032823,15.34146115997923,150.44072173157213,4.4011244536545595,10.980673279381712,5.464936967893098,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0243,70.0,76.33,534.07,24.18,hemispherical,1.044,20.21,20.21,33.37,87.23,5,2,3,18.541999999999998,20,0.33466068524545883,0.47402062339275186,1.4164216004191788,209.16708500927766,147.67289975483027,0.5902790073385852,71.13464900269561,cylinder,left_dome,cylinder,16,hoop_1_minus,-87.23,948.0412467855037,-43.74769973877109,71.13464900269561,3.720810642648893,8.116578973851356,3.582925132110604,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0244,70.0,95.73,299.14,28.47,isotensoid_like,1.047,24.54,24.54,31.37,88.25,4,1,3,18.188,16,0.28479941630286415,0.45943308644918357,1.6131812782952082,245.78702059403074,152.36168674966007,0.8235575436732543,90.24865896437863,cylinder,left_dome,boss,6,helical_3_minus,-87.43744126687687,918.8661728983672,29.49859041657606,90.24865896437863,0.0,9.444026051924244,3.170952414239732,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0245,70.0,92.73,295.31,32.53,variable_contour,1.002,19.09,19.09,38.6,86.68,4,2,3,20.588,18,0.3011935074625355,0.47702001746532563,1.5837659366700017,232.4087281619345,146.74436593237573,0.5203488821484651,149.43824984547646,cylinder,boss,left_dome,18,hoop_3_minus,-86.68,954.0400349306512,-9.994670837430457,149.43824984547646,2.6505637693098865,10.887261724233351,5.559296897407071,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0246,70.0,79.61,499.13,28.16,hemispherical,1.13,25.92,25.92,32.24,88.67,5,2,2,20.823999999999995,18,0.32332977975005733,0.3795127843249845,1.173763779563881,216.4972247657234,184.44701441218797,0.5511312752693817,126.49884001397932,cylinder,junction,junction,17,hoop_2_plus,88.67,759.0255686499689,1.644721342678466,126.49884001397932,0.04570594175084937,10.628174478884109,3.7295591329086135,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0247,70.0,86.19,409.88,28.04,isotensoid_like,1.106,22.45,22.45,31.64,89.09,4,2,2,17.119999999999997,16,0.37592049257015825,0.4259057652193039,1.1329676717206814,186.20958788761925,164.35560566773773,0.6412654024693499,49.1830448350609,cylinder,left_dome,cylinder,14,hoop_1_minus,-89.09,851.8115304386077,-7.558137748766255,49.1830448350609,3.0299238016996033,6.7103612281583045,2.8747216559557756,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0248,70.0,87.4,403.04,24.52,variable_contour,1.159,20.75,20.75,53.97,88.0,4,1,2,14.506000000000002,14,0.5737959828651213,0.5963308667740042,1.0392733385764743,121.99458011272705,117.38449894214249,1.3191408604465378,76.74746927417644,cylinder,right_dome,cylinder,12,hoop_1_minus,-88.0,1192.6617335480082,-25.616715877398033,76.74746927417644,0.730805004733534,8.357204005707418,3.483175949607523,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0249,70.0,80.83,473.38,25.1,hemispherical,1.078,18.27,18.27,41.02,86.51,5,2,3,20.656,20,0.3067257851732704,0.4486550297669837,1.4627235513099655,228.21687443217976,156.0218772903441,0.5350646391058,59.06743108135996,cylinder,left_dome,left_dome,17,hoop_2_plus,86.51,897.3100595339673,39.58949432846607,59.06743108135996,2.8467458132450814,6.7498215195899665,3.776033690637372,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
